iteration,value
0,388.694378561942
1,34.52472553008091
2,34.29414971449403
3,34.03075547928702
4,33.73476576454141
5,33.0567277743746
6,32.73924124766176
7,32.43753857835302
8,32.159797225694234
9,31.92009447102927
10,31.719270687066487
11,31.568132132410582
12,31.445992347226653
13,31.340718665658336
14,31.259245145956015
15,31.178852470630734
16,31.11798954864097
17,31.092249201048933
18,31.061208544396134
19,31.042703641740168
20,31.02116242362189
21,30.98726680128157
22,30.983249172378095
23,30.92605535557789
24,30.859929231824125
25,30.80934752181499
26,30.77124832036462
27,30.74352154231592
28,30.722170009635608
29,30.70881790023472
30,30.697647460221514
31,30.689290906977718
32,30.683367672873363
33,30.678110337110358
34,30.67336284008421
35,30.6709822607917
36,30.66748457478216
37,30.663757162947846
38,30.662391302825203
39,30.660297101408393
40,30.658255847331297
41,30.6572479753696
42,30.65527282242155
43,30.651513922822502
44,30.648982412525015
45,30.644611205499714
46,30.642940798079433
47,30.640219517265496
48,30.638459127915244
49,30.63566562330976
50,30.634496194834064
51,30.633036819195738
52,30.632074158089534
53,30.630883245101412
54,30.630214458662056
55,30.629327788011608
56,30.628655867694874
57,30.62807167285483
58,30.627617021668158
59,30.627196818008585
60,30.62692269690442
61,30.626672899198454
62,30.62648636456715
63,30.626338398637365
64,30.626196303275716
65,30.626052822673145
66,30.62595556046417
67,30.625861461542293
68,30.625792167855433
69,30.62570599807329
70,30.625598984290804
71,30.625569908126536
72,30.625448823499262
73,30.62536109049964
74,30.62529456619749
75,30.625243654951856
76,30.625205572907653
77,30.625177565498763
78,30.625152886638983
79,30.62513335602425
80,30.62511638319086
81,30.625102948463397
82,30.625090270637227
83,30.625079997603038
84,30.625070099637593
85,30.62506073912945
86,30.625052954027403
87,30.625045766775212
88,30.62503977203815
89,30.62503484391933
90,30.62502859774729
91,30.625023113709386
92,30.625019288220617
93,30.62501638815307
94,30.625013899133116
95,30.6250119563874
96,30.625010287594225
97,30.625008894597237
98,30.62500765748043
99,30.62500657980916
100,30.625005723998104
101,30.625004725268827
102,30.625003990621515
103,30.625003411541833
104,30.62500294064277
105,30.625002534267153
106,30.625002182602756
107,30.625001889002505
108,30.62500162969512
109,30.62500139879123
110,30.62500119590201
111,30.625001020777244
112,30.62500086577419
113,30.625000733335938
114,30.625000620918748
115,30.625000528303104
116,30.625000448328954
117,30.625000379131126
118,30.62500032136892
119,30.62500027376929
120,30.625000235291928
121,30.625000201461823
122,30.62500017258545
123,30.62500014757386
124,30.625000126703192
125,30.625000108630463
126,30.625000093632263
127,33.181137052764065
128,34.13449616246292
129,33.177504904672006
130,30.700397928667165
131,30.83560397696881
132,30.783634508911287
133,30.753369114210617
134,30.719331378575504
135,30.690284750356525
136,30.67054679770335
137,30.65805423848008
138,30.649205320559464
139,30.644901328426183
140,30.641442461007955
141,30.63807212021706
142,30.635462453253876
143,30.633332927357934
144,30.63189052826596
145,30.63069177550765
146,30.629733393714346
147,30.62912870327984
148,30.62860009009804
149,30.628194273141705
150,30.627850675335925
151,30.62763619486335
152,30.62742573567673
153,30.627231472553362
154,30.627043790921157
155,30.626922695666966
156,30.626759857124608
157,30.626679236553507
158,30.626584461718082
159,30.626447579647156
160,30.62636848728298
161,30.626227734718448
162,30.626151129745484
163,30.62605866097249
164,30.6258235925
165,30.625784860522163
166,30.625598023486624
167,30.625555122438346
168,30.625427392190293
169,30.625394197132714
170,30.625299052016366
171,30.625232038933067
172,30.62518771005323
173,30.625156798276734
174,30.625127980361874
175,30.625107582878524
