iteration,value
0,124.04391941525382
1,70.62720154779772
2,28.020746230572456
3,21.104948118612683
4,20.125992536474172
5,19.946715442505052
6,19.93154432480739
7,19.907818069482005
8,19.90506711677115
9,19.901987459723074
10,19.901119948486624
11,19.901196151959226
12,19.900291041315256
13,19.899452078073082
14,19.899312107446406
15,19.899322087566134
16,19.899241653748206
17,19.899232802689568
18,19.899220069283828
19,19.89920074566362
20,19.899160003061596
21,19.899155933145295
22,19.89915368697568
23,19.899151994370968
24,19.899146590089543
25,19.89914322336149
26,19.899143232546407
27,19.899143244526883
28,19.89914186867327
29,19.89914189269885
30,19.89914163302609
31,19.899141370489474
32,19.89914115827318
33,19.89914107474226
34,19.89914092579744
35,19.89914089213069
36,19.899140861684458
37,19.89914084323263
38,19.899140829208463
39,19.899140815153345
40,19.899140813312883
41,19.899140808842944
42,19.899140803344622
43,19.89914080037923
44,19.899140798096084
45,19.8991407966478
46,19.899140795774713
47,19.89914079517345
48,19.899140794752114
49,19.921553901574285
50,19.92097167408356
51,19.916235772298606
52,19.91065337844222
53,19.91233945332401
54,19.902707274793215
55,19.901506225776444
56,19.900865739617473
57,19.899690688572875
58,19.89962676978412
59,19.899482759817047
60,19.89946611680719
61,19.899277420491217
62,19.89924171762361
63,19.899231485485117
64,19.899197875058192
65,19.899166653599735
66,19.89916604916671
67,19.89915428062926
68,19.89914742552395
69,19.899147595301628
70,19.899144165979948
71,19.899143342268516
72,19.89914215282768
73,19.899142111091535
74,19.899141720683716
75,19.899141418148517
76,19.89914115266707
77,19.899141142400424
78,19.899140998962167
79,20.032974674010447
80,19.934579046695006
81,19.914323581542376
82,19.90542259734002
83,19.903007193039997
84,19.90146521059947
85,19.901619850539134
86,19.90053672752083
87,19.900213280042195
88,19.89987109409047
89,19.899640761278334
90,19.899437506485015
91,19.899335756520443
92,19.899221033573895
93,19.899219587681458
94,19.899168643180744
95,19.899158925394005
96,19.8991606459891
97,19.89915559768062
