iteration,value
0,2328.126080252139
1,19.565278424168596
2,19.52143968798832
3,19.454150844671986
4,19.349581883522653
5,19.23162821452464
6,19.106135746896214
7,18.968109522605364
8,18.816503812858357
9,18.65860081927258
10,18.481164630129324
11,18.29093556381228
12,18.096083877104277
13,17.888305439223924
14,17.648607936858077
15,17.39759388270862
16,17.117348388961645
17,16.823228639745714
18,16.518686083936778
19,16.20268544756847
20,15.86818772420803
21,15.549764410828256
22,15.203652525892084
23,14.822089783783495
24,14.443841219608988
25,14.01595043741756
26,13.577768521066046
27,13.193856783989872
28,12.80004268121566
29,12.365535439395124
30,11.97646653595315
31,11.535911707939041
32,11.090951437892993
33,10.724800122906842
34,10.295075672404412
35,9.837440697280549
36,9.46132080535926
37,9.068556516999452
38,8.654364840561792
39,8.282577174265594
40,7.946106335609923
41,7.573241333131247
42,7.235976478864035
43,6.936160934330724
44,6.538322569588014
45,6.2028765770334005
46,5.775439884099661
47,5.813323650108655
48,5.729858537895636
49,5.531517537544583
50,5.3989825679122125
51,5.233118412220593
52,5.042994469987719
53,4.792423208538019
54,4.583758627026912
55,4.621426128522703
56,4.631746559477476
57,4.538722590833262
58,4.428359492129003
59,4.407799537512395
60,4.276763441359771
61,4.183219020550281
62,4.068680657511997
63,3.9815239501681403
64,3.777840881370356
65,3.5301680747660127
66,3.401470881639021
67,3.278147532360625
68,3.1738779950486236
69,3.053958098034806
70,2.875358067593093
71,2.7483892452740943
72,2.6351945343693317
73,2.481365441397122
74,2.400456744308121
75,2.318167384621702
76,2.209758746751628
77,2.1136388407247644
78,2.0458718005426393
79,1.8355987552416106
80,1.705210584380212
81,1.6199876839895366
82,1.5176305806661632
83,1.456405574367076
84,1.3743867478609788
85,1.3022595959584857
86,1.2336236786794734
87,1.1597922054628098
88,1.125800653931134
89,1.1523410335729374
90,1.1165966616456555
91,1.1323049122364515
92,1.1265379568778564
93,1.122508250422893
94,1.1114143869164848
95,1.1031386339693139
96,1.0975754662681123
97,1.0769286813893455
98,1.0615422226598876
99,1.04863312153374
100,1.033422747384927
101,1.0194973244908752
102,1.0079918543221689
103,0.9829890251947391
104,0.9702431334873648
105,0.9616532401830697
106,0.9479384798572391
107,0.9328776144409889
108,0.9154674118383843
109,0.9020110266264146
110,0.8902558047943148
111,0.8727329626980522
112,0.8596940574896873
113,0.8421405515407595
114,0.8272237924561582
115,0.8131563015556577
116,0.7997128825544275
117,0.787593220613752
118,0.7714940615797556
119,0.7590121174306314
120,0.747384231466732
121,0.7325647629082601
122,0.7191331084881863
123,0.704507922610528
124,0.6893939183730946
125,0.6839072620713572
126,0.6787411017425037
127,0.674085389721306
128,0.6674535985335674
129,0.6615534149517263
130,0.6537447378422658
131,0.6475415248998675
132,0.6412783650081395
133,0.6349228275498857
134,0.6293407425374247
135,0.6226427815967979
136,0.6168955715098173
137,0.6128930504284137
138,0.6085954438598186
139,0.6057766232205275
140,0.6099616744268495
141,0.6019057335045589
142,0.6027296444498628
143,0.6022522725073832
144,0.6012301445976377
145,0.5998415778880496
146,0.5990663797316287
147,0.5987005952746043
148,0.5954142086750996
149,0.5935976735884175
150,0.5914720729857067
151,0.5893039837132998
152,0.5867979663877935
153,0.5836651924361439
154,0.5815178560136335
155,0.5841499315130829
156,0.5805844164994244
157,0.5811401601875714
158,0.5803318561551671
159,0.5796770025494958
160,0.5791005187133347
161,0.5783760009103138
162,0.5775484819904991
163,0.5757900177923977
164,0.5741592000112221
165,0.5728988118976605
166,0.5712004247108727
167,0.5697069796934207
168,0.5680939092946409
169,0.5663704207272732
170,0.5652367702479691
171,0.5640763329645179
172,0.5628674807046531
173,0.5618445788346356
174,0.560459597564062
175,0.5590723598391623
176,0.5577087414355446
177,0.5559603683227166
178,0.5542813477480322
179,0.553008442538581
180,0.5516826354377851
181,0.5508003187144314
182,0.5492035758327038
183,0.5480502368768966
184,0.5465742617651588
185,0.5450545611629097
186,0.5434249846179947
187,0.5418436307857514
188,0.5404409474200291
189,0.5387902051571911
190,0.5378628663196875
191,0.5368021776948163
192,0.5358020512367246
193,0.5346074806662191
194,0.5334390575657103
195,0.5323253088602637
196,0.5310659132555519
197,0.5297518005280846
198,0.5284912426423887
199,0.526995855367001
200,0.5255687970529049
201,0.5239771871746899
202,0.5224122497614417
203,0.5214920636453196
204,0.519967886697761
205,0.5185600416509871
206,0.5175403997875097
207,0.5163701318163919
208,0.5156183735673464
209,0.514886436326621
210,0.5138814294865246
211,0.5130083678210625
212,0.5119200808956955
213,0.5114626146941859
214,0.5109624965002614
215,0.5104011587493483
216,0.5097388048924147
217,0.5092176148526041
218,0.508645542986117
219,0.5083755181403008
220,0.5083946770379669
221,0.5082407871732925
222,0.5080797264453522
223,0.5078974788895515
224,0.508002939361261
225,0.5078304366807853
226,0.5076803609649023
227,0.5075122832066665
228,0.5073329282742453
229,0.5070491111121705
230,0.5069171567745535
231,0.5067037391767427
232,0.5064663459002381
233,0.5062456608508138
234,0.5059950214438648
235,0.5056622728209325
236,0.505355479317867
237,0.5049996813713244
238,0.5045718156011755
239,0.5041844254868836
240,0.5038084572084321
241,0.5034302898472842
242,0.5030728989309203
243,0.5025112606552465
244,0.5020211407456834
245,0.5015280657774628
246,0.5009958739414783
247,0.5004726726110742
248,0.5002362399310432
249,0.49993637617770725
250,0.4995894144638747
251,0.49918167356658855
252,0.4988195971741502
253,0.4983651768685676
254,0.4979166161513491
255,0.4983149430826347
256,0.4976808928103969
257,0.49751536690650855
258,0.49725595773871467
259,0.49703153663345323
260,0.4967337710981657
261,0.49649925284089774
262,0.49599173870864377
263,0.49594506246494297
264,0.49566541230080935
265,0.49522797735680474
266,0.49498196123122135
267,0.4947815137950035
268,0.49454057365791076
269,0.49415413071635406
270,0.4938958055960151
271,0.4933428383175424
272,0.49291628644363167
273,0.49253670999456567
274,0.49212535963025983
275,0.49174330859102455
276,0.49121967331977623
277,0.4908142463094655
278,0.49012522025160354
279,0.489699545317047
280,0.4895663516932766
281,0.4895877719218643
282,0.48950670349185216
283,0.48943096876884296
284,0.4893501613091032
285,0.489248883728888
286,0.489136358852988
287,0.48898225939900414
288,0.4888537941854706
289,0.48876349017613824
290,0.4886542989827255
291,0.48852447802108234
292,0.48835215232731555
293,0.48812284369086745
294,0.48792969585994767
295,0.4877385398979978
296,0.48749594881320574
297,0.4873211715364404
298,0.48705325296760654
299,0.48685937325654555
300,0.48672654896471484
301,0.48654860401315725
302,0.4863647321486742
303,0.48620188781880563
304,0.48592477902503073
305,0.48566845079831633
306,0.48541637342849914
307,0.4852815246360899
308,0.4851822088068035
309,0.48505852239454256
310,0.4849636931270386
311,0.48482469255023963
312,0.48471180406592085
313,0.4844963031937219
314,0.4843368258685905
315,0.4841780189860595
316,0.4840521179861612
317,0.4839499488344434
318,0.48353634965774955
319,0.48375228606443915
320,0.4837356818874345
321,0.4836734242519583
322,0.48358431126346413
323,0.4835003213411112
324,0.48340967153059644
325,0.48326807502996594
326,0.48317565858233885
327,0.4830694780350558
328,0.4830084941135133
329,0.48283209087811313
330,0.48268959765440406
331,0.4825716111871114
332,0.4824410028009592
333,0.4822255300877234
334,0.48207860337343594
335,0.4818525336942568
336,0.48170376514388474
337,0.48156724549001506
338,0.48139944094373677
339,0.48122948005718597
340,0.48104032975640915
341,0.4808677942596964
342,0.4806911787026832
343,0.4805461744429394
344,0.48042132938442417
345,0.4801992902685888
346,0.4800355952110058
347,0.4798275295029952
348,0.47967437802003277
349,0.4794818586972716
350,0.4793583064243113
351,0.4792500327242682
352,0.4791144280068932
353,0.47894846030998517
354,0.4789018376006465
355,0.47902033936250055
356,0.4788249724259458
357,0.4788494208699903
358,0.47884272820740426
359,0.4788233128762146
360,0.47880008659086587
361,0.4787815502282699
362,0.4787636031908891
363,0.4787319479395928
364,0.4786434352698716
365,0.4786027884025605
366,0.4785525831234324
367,0.4784968358553818
368,0.47842158457919337
369,0.47831776216438576
370,0.4782146463885282
371,0.47809029230815847
372,0.47800165106486564
373,0.47789520550080233
374,0.47779019015994745
375,0.47773008032796127
376,0.47769085851278914
377,0.4776149556084836
378,0.4775637574166206
379,0.4774893074148833
380,0.4774364984957678
381,0.4773508216818099
382,0.4773179292186523
383,0.47727240232172513
384,0.4772362170836681
385,0.4771955229699385
386,0.47714128567805886
387,0.4770830621039689
388,0.4770873899466851
389,0.4770724374370624
