iteration,value
0,56.428067666138695
1,15.917419399210468
2,12.553161244918599
3,9.805608187742406
4,7.791126040185462
5,6.658356053326053
6,6.030145058007544
7,5.6320764688947715
8,5.304966344196586
9,4.9812096360446985
10,4.690272556774606
11,4.314303102486486
12,4.032050725450524
13,3.605715965197782
14,3.2989009724285006
15,3.043851265704825
16,2.761139104050629
17,2.4199904880095278
18,2.370757987355868
19,1.7982758554673792
20,1.584323129359981
21,1.3777051441110628
22,1.1731258325301306
23,1.0106778282849405
24,0.814215570678973
25,0.6394820416893615
26,0.5082327364854562
27,0.492083775564643
28,0.39610340520233195
29,0.32329193652610105
30,0.25842425850149825
31,0.2419217102231192
32,0.19564947102913366
33,0.1995185491247748
34,0.18504426610163355
35,0.16269431364301132
36,0.14981625129386122
37,0.13536937873937316
38,0.12637012910295772
39,0.12481991971347493
40,0.11611251010869328
41,0.10618991935626011
42,0.10220964818385067
43,0.09326915396620471
44,0.08907107056905966
45,0.08475941048316718
46,0.08044039547438339
47,0.07702247824694032
48,0.07084968510306387
49,0.06734458742780636
50,0.06463818564207535
51,0.06464091572778544
52,0.06188904629855387
53,0.05871840368587304
54,0.05651273417001585
55,0.055240663313067935
56,0.05008014456591847
57,0.04856182172776073
58,0.04800593666779132
59,0.04597183640016196
60,0.044055080958640205
61,0.042146920939986926
62,0.04079095216436734
63,0.038861893998102935
64,0.037137276651254644
65,0.035458924520802064
66,0.03450246345952615
67,0.033350807879236916
68,0.03219942936511697
69,0.03091834659294209
70,0.029612481592400434
71,0.028773610060628587
72,0.027556393219195383
73,0.026641381738000753
74,0.02585583542745163
75,0.025104510018924518
76,0.024098670606897073
77,0.023697801531741336
78,0.023038103561646272
79,0.021888920693875588
80,0.021312197776840784
81,0.02080284850176047
82,0.02017353387212697
83,0.019315986925999902
84,0.018922631017994008
85,0.018490872453555657
86,0.01799971249497736
87,0.017572427080726153
88,0.017102518345917167
89,0.016609198297846985
90,0.016141505560155867
91,0.01570882982626145
92,0.01526642184047072
93,0.01485652530450298
94,0.014400925377122026
95,0.013979756436578013
96,0.014048503266395828
97,0.013707922972492428
98,0.013242788990236138
99,0.012864818338750344
100,0.01285158519559193
101,0.01253965562201433
102,0.0122952999177464
103,0.012049477477243206
104,0.011817822236096042
105,0.011556006376783282
106,0.011361879241723567
107,0.011129831706793705
108,0.010896580819996681
109,0.010669132176746853
