iteration,value
0,40893.16976872628
1,158726.84392182107
2,3274.774984536717
3,58.015485330358686
4,24.091416713255565
5,24.05442462089741
6,24.04070023590728
7,24.026637786909657
8,24.012989618011822
9,23.99828371249284
10,23.982390796134524
11,23.96434545811933
12,23.943284215184622
13,23.918265247222752
14,23.889668724364416
15,23.858560256081518
16,23.82312102986454
17,23.78581627651691
18,23.74971345258292
19,23.724691145309425
20,23.73178699566038
21,23.803547581462713
22,24.00025850113118
23,24.387429505438224
24,24.961567705141654
25,25.649540961290416
26,27.323132286197442
27,31.50110979559566
28,42.31378407945665
29,71.96438245459845
30,155.28321902297816
31,391.70935200321304
32,1038.0598593843083
33,2666.6545994604726
34,6182.324752964664
35,12211.303736908345
36,19655.530165406413
37,25632.622245855597
38,27802.410204058215
39,18031.306099526886
40,12243.121091865565
41,6156.19060199252
42,2511.63277479603
43,925.0489774970605
44,326.69648988818886
45,188.30834485916392
46,104.9425877698724
47,87.03244375390126
48,65.13960025655538
49,52.164635976244696
50,39.513250875178386
51,33.70182239125095
52,28.22497381596234
53,26.388659195459486
54,24.367853323796357
55,23.98414520178798
56,23.2835290950285
57,23.263183466941015
58,23.01342097009152
59,23.042995486787213
60,22.947166885971676
61,22.939843186865513
62,22.91640925119966
63,22.903613101396015
64,22.890358351052893
65,22.877326803186826
66,22.863106891396555
67,22.848004582276847
68,22.831818448790965
69,22.81450298847452
70,22.7959569941491
71,22.776282975975565
72,22.753130265993903
73,22.72918454029083
74,22.702216497144175
75,22.67673337231998
76,22.65197892951902
77,22.628986634173327
78,22.607116437777712
79,22.586803882946597
80,22.56563534977493
81,22.54587228421215
82,22.524516664067665
83,22.504002205908403
84,22.48301557930335
85,22.46314746136529
86,22.443874320774416
87,22.425793983666615
88,22.40882421825047
89,22.393088479765645
90,22.37797905775924
91,22.363308921621993
92,22.347548566665424
93,22.330832180950708
94,22.31152417488989
95,22.28856739602002
96,22.261952746932433
97,22.231848743941143
98,22.1971677714734
99,22.157211439747673
100,22.11457537560774
101,22.08575341388015
102,22.202723670195194
103,23.0413742118752
104,26.54618963346074
105,41.87380743413581
106,106.06238637646335
107,362.0939676355083
108,1288.4637174998204
109,4147.953950727061
110,10927.843617016391
111,21771.234638261838
112,31405.89097252172
113,33822.65539223352
114,29588.763927780892
115,23694.012986699763
116,18869.005136806973
117,16156.792795525247
118,14981.961976717748
119,15847.485473650313
120,17841.66844479527
121,24379.016830053744
122,31348.871970123644
123,74791.53609830402
124,92652.37673474054
125,2877512.7028173357
126,101339.64999738573
127,7357754.574281328
128,881936.9396607957
129,63907.390794346604
130,1855387.5718169368
131,144673.59762991517
132,5633133.156836603
133,643391.4253842352
134,8092154802.932647
135,16762594.976005148
136,13377023.841970235
137,10582058.127805337
138,8780474.74455791
139,3219075.4903898807
140,50602474.329215236
141,20664186.16992412
142,52691.04111282238
143,52691.04113564838
144,52691.063295955304
145,52692.80560555993
146,52734.19242267428
147,52780.153179146335
148,54325.19546702439
149,152214.25879387755
150,6234477.183868581
