iteration,value
0,96.83847644497344
1,10.891443476802335
2,8.28493860442141
3,6.698328143338879
4,5.5541090519050424
5,4.656492905970955
6,3.9229604498781683
7,3.304597709333656
8,2.7718516410535
9,2.3094683461283725
10,1.9079099188909776
11,1.5592917404308035
12,1.2549493040650341
13,0.9947367323253735
14,0.7747575110989207
15,0.5928546638198895
16,0.44756531080586376
17,0.3333865216566696
18,0.24578481063348656
19,0.17835741866897634
20,0.12794625788898778
21,0.09205500360050495
22,0.0653950520590599
23,0.046135718276944834
24,0.032523264631600726
25,0.023191155801577646
26,0.016609231457017513
27,0.012561895245448436
28,0.009610164009745317
29,0.007244146860582976
30,0.00493560279542943
31,0.0035858868816393916
32,0.0026707298832156787
33,0.0017940379767054557
34,0.0012334921404765318
35,0.0009357872723599828
36,0.0006993244097546602
37,0.0005302661751611708
38,0.00039627447017558657
39,0.0002903271057557437
40,0.0002193959853676562
41,0.00016435159706080788
42,0.00012246832665073118
43,9.290456926145417e-05
44,7.187593481592668e-05
45,5.696522224821113e-05
46,4.459405268536573e-05
47,3.488343111263272e-05
48,2.7983059423034615e-05
49,2.244869445514643e-05
50,1.7686080517932758e-05
51,1.4160043293257596e-05
52,1.1079227636295366e-05
53,8.791844698076796e-06
54,7.0314776724057125e-06
55,5.707088632298588e-06
56,4.541105691207991e-06
57,3.644704752359421e-06
58,2.9465673657620166e-06
59,2.4031790741784735e-06
60,1.92702615887273e-06
61,1.5566372138296491e-06
62,1.2643016459978146e-06
63,1.011473063024226e-06
64,8.156801190530923e-07
65,6.635081729992733e-07
66,5.315848721936314e-07
67,4.3011363532212063e-07
68,3.499187427987952e-07
69,2.7994183138369997e-07
70,2.2541372424709985e-07
71,1.828754386775395e-07
72,1.4566231461894796e-07
73,1.1684106873885251e-07
74,9.430656391072854e-08
75,7.670165636224467e-08
76,6.142148046980533e-08
77,4.946612538569813e-08
78,4.014279338881004e-08
79,3.2053194610745885e-08
80,2.5787632918284218e-08
81,2.0886590304536213e-08
82,1.701991106979697e-08
83,0.0601078805100736
84,0.09185497935418788
85,0.06416333549298751
86,0.00790178943406537
87,0.003746117927998659
88,0.0017063559994467117
89,0.001279441725920163
90,0.0009630615446317883
91,0.0004942696001584734
92,0.0004305047247689762
93,0.0002594412107609938
94,0.00022171834132642308
95,0.00016537042647115358
96,0.00010568736026204928
97,7.27609710742587e-05
98,5.072373938801115e-05
99,3.449660607373206e-05
100,2.4955394226570738e-05
101,1.8126280659493383e-05
102,1.4934036131371444e-05
103,9.859523987814413e-06
104,7.341597417094452e-06
105,5.638699422232475e-06
106,4.437027991751834e-06
107,3.3998620654435393e-06
108,2.674150897463835e-06
109,2.0895551379129877e-06
110,1.6171725163894018e-06
111,1.2528501077280406e-06
112,1.002032495719048e-06
113,7.863108511050794e-07
114,6.222962588799833e-07
115,4.92598708897153e-07
116,3.929305951163261e-07
117,3.157394360446387e-07
118,2.5526375579408723e-07
119,2.0821565491274222e-07
120,1.675882567187017e-07
121,1.3700592802768454e-07
122,1.1228257005139824e-07
123,9.092938526755022e-08
124,7.432789519285199e-08
125,6.085239038489351e-08
126,4.912574764078606e-08
127,3.916825727315799e-08
128,3.149504806574116e-08
129,2.5442908073909007e-08
130,2.016361832408203e-08
131,1.6104901329312383e-08
132,1.2948074142187796e-08
133,1.0488613706977923e-08
134,8.370589116795336e-09
135,6.735814690095562e-09
136,5.459919080730632e-09
137,0.1274629602681751
138,0.1975942187594693
139,0.08992767841867452
140,0.00856372847572396
141,0.007531839375830365
142,0.004664363119045075
143,0.002315030926582963
144,0.0019218204346961958
145,0.0014595359702116813
146,0.001020346586680546
147,0.0006737537715152616
148,0.00039617151553183913
149,0.0003305122594664608
150,0.0002068098146726212
151,0.00014608800544107343
152,0.00010715578006197327
153,7.45589674858657e-05
154,5.3259731964866776e-05
155,4.103370143411049e-05
156,3.053078377499911e-05
157,2.15802472095881e-05
158,1.6768632958767847e-05
159,1.2417112711270614e-05
160,9.21271957004267e-06
161,7.039233097633406e-06
162,5.431702040782443e-06
163,4.185331993664907e-06
164,3.1620610220208747e-06
165,2.4086198115819575e-06
166,1.911375934362512e-06
167,1.5240523656627171e-06
168,1.216736100200914e-06
169,9.753193338052136e-07
170,7.867160551835455e-07
171,6.280059428616588e-07
172,5.039300707879702e-07
173,3.958687237567772e-07
174,3.1323661393188364e-07
175,2.501078484721164e-07
176,1.949404426976953e-07
177,1.541029719394771e-07
178,1.2230234545625457e-07
179,9.550072265240661e-08
180,7.504509042754441e-08
181,5.959909361770109e-08
182,4.7776477859042644e-08
183,3.8533730156050044e-08
184,3.054304357739037e-08
185,2.4431072197177953e-08
